# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.641978 seconds
# 6090.213842 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24893.68359	    17.46814
    50	  6205.70968	     2.90633
   100	  2808.55016	     1.08920
   150	  1641.16580	     0.55526
   200	  1068.10518	     0.33120
   250	   749.20177	     0.21816
   300	   553.29958	     0.15374
   350	   423.10332	     0.11375
   400	   328.82191	     0.08745
   450	   194.16855	     0.06341
   500	   147.45219	     0.04982
   550	   118.02292	     0.04058
   600	    95.23340	     0.03342
   650	    75.93135	     0.02749
   700	    62.13657	     0.02297
   750	    51.79357	     0.01944
   800	    43.64055	     0.01660
   850	    37.05293	     0.01428
   900	    31.70027	     0.01236
   950	    27.25396	     0.01074
  1000	    23.58806	     0.00939
  1050	    20.50047	     0.00825
  1100	    17.93162	     0.00729
  1150	    15.75595	     0.00646
  1200	    13.89410	     0.00575
  1250	    12.28609	     0.00513
  1300	    10.92224	     0.00459
  1350	     9.74866	     0.00413
  1400	     8.72013	     0.00372
  1450	     7.83543	     0.00337
  1500	     7.04350	     0.00305
  1550	     6.34202	     0.00277
  1600	     5.72519	     0.00252
  1650	     5.17646	     0.00229
  1700	     4.69470	     0.00209
  1750	     4.25658	     0.00191
  1800	     3.86999	     0.00175
  1850	     3.52402	     0.00160
  1900	     3.21833	     0.00147
  1950	     2.94099	     0.00136
  2000	     2.69172	     0.00125
  2050	     2.46695	     0.00115
  2100	     2.25827	     0.00106
  2150	     2.07645	     0.00098
  2200	     1.90843	     0.00091
  2250	     1.75567	     0.00084
  2300	     1.61557	     0.00078
  2350	     1.48844	     0.00072
  2400	     1.37468	     0.00067
  2450	     1.26897	     0.00062
  2500	     1.17411	     0.00058
  2550	     1.08630	     0.00054
  2600	     1.00439	     0.00050
  2650	     0.93216	     0.00047
  2700	     0.86312	     0.00044
  2750	     0.80167	     0.00041
  2800	     0.74362	     0.00038
  2850	     0.69130	     0.00036
  2900	     0.64187	     0.00033
  2950	     0.59746	     0.00031
  3000	     0.55624	     0.00029
  3050	     0.51781	     0.00027
  3100	     0.48283	     0.00026
  3150	     0.44965	     0.00024
  3200	     0.41992	     0.00022
  3250	     0.39154	     0.00021
  3300	     0.36552	     0.00020
  3350	     0.34157	     0.00019
  3400	     0.31910	     0.00017
  3450	     0.29859	     0.00016
  3500	     0.27913	     0.00015
  3550	     0.26097	     0.00015
  3600	     0.24418	     0.00014
  3650	     0.22865	     0.00013
  3700	     0.21429	     0.00012
  3750	     0.20102	     0.00011
  3800	     0.18831	     0.00011
  3850	     0.17651	     0.00010
  3900	     0.16545	     0.00010
  3950	     0.15543	     0.00009
  4000	     0.14571	     0.00009
  4050	     0.13695	     0.00008
  4100	     0.12867	     0.00008
  4150	     0.12089	     0.00007
  4200	     0.11352	     0.00007
  4250	     0.10686	     0.00006
  4300	     0.10046	     0.00006
  4350	     0.09450	     0.00006
  4400	     0.08879	     0.00005
  4450	     0.08353	     0.00005
  4500	     0.07866	     0.00005
  4550	     0.07406	     0.00005
  4600	     0.06972	     0.00004
  4650	     0.06569	     0.00004
  4700	     0.06183	     0.00004
  4750	     0.05838	     0.00004
  4800	     0.05492	     0.00003
  4850	     0.05183	     0.00003
  4900	     0.04886	     0.00003
  4950	     0.04612	     0.00003
# extra	     0.01851
