# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.866068 seconds
# 5358.862870 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24899.80078	    17.45729
    50	  6199.14383	     2.90507
   100	  2803.01861	     1.08997
   150	  1637.73015	     0.55624
   200	  1065.95662	     0.33219
   250	   747.35890	     0.21905
   300	   552.59480	     0.15438
   350	   422.19699	     0.11431
   400	   327.71209	     0.08789
   450	   194.19623	     0.06339
   500	   147.50050	     0.04979
   550	   118.24436	     0.04054
   600	    95.18549	     0.03336
   650	    75.97221	     0.02743
   700	    62.28064	     0.02292
   750	    51.80642	     0.01939
   800	    43.66269	     0.01656
   850	    37.08427	     0.01425
   900	    31.72191	     0.01233
   950	    27.27796	     0.01072
  1000	    23.60357	     0.00938
  1050	    20.52569	     0.00824
  1100	    17.96556	     0.00728
  1150	    15.77497	     0.00646
  1200	    13.90874	     0.00575
  1250	    12.30720	     0.00513
  1300	    10.94023	     0.00460
  1350	     9.75859	     0.00413
  1400	     8.73310	     0.00373
  1450	     7.82988	     0.00337
  1500	     7.03937	     0.00305
  1550	     6.34208	     0.00277
  1600	     5.72912	     0.00252
  1650	     5.17721	     0.00229
  1700	     4.69311	     0.00209
  1750	     4.26660	     0.00191
  1800	     3.87574	     0.00175
  1850	     3.53195	     0.00161
  1900	     3.22015	     0.00147
  1950	     2.94020	     0.00135
  2000	     2.69493	     0.00125
  2050	     2.46545	     0.00115
  2100	     2.26421	     0.00106
  2150	     2.07761	     0.00098
  2200	     1.90805	     0.00091
  2250	     1.75641	     0.00084
  2300	     1.61797	     0.00078
  2350	     1.49007	     0.00072
  2400	     1.37618	     0.00067
  2450	     1.27077	     0.00062
  2500	     1.17395	     0.00058
  2550	     1.08614	     0.00054
  2600	     1.00599	     0.00050
  2650	     0.93216	     0.00047
  2700	     0.86349	     0.00044
  2750	     0.80159	     0.00041
  2800	     0.74393	     0.00038
  2850	     0.69057	     0.00036
  2900	     0.64253	     0.00033
  2950	     0.59758	     0.00031
  3000	     0.55636	     0.00029
  3050	     0.51761	     0.00027
  3100	     0.48230	     0.00026
  3150	     0.44922	     0.00024
  3200	     0.41970	     0.00022
  3250	     0.39088	     0.00021
  3300	     0.36606	     0.00020
  3350	     0.34139	     0.00019
  3400	     0.31913	     0.00017
  3450	     0.29824	     0.00016
  3500	     0.27910	     0.00015
  3550	     0.26082	     0.00014
  3600	     0.24459	     0.00014
  3650	     0.22883	     0.00013
  3700	     0.21448	     0.00012
  3750	     0.20083	     0.00011
  3800	     0.18813	     0.00011
  3850	     0.17649	     0.00010
  3900	     0.16549	     0.00010
  3950	     0.15527	     0.00009
  4000	     0.14599	     0.00009
  4050	     0.13709	     0.00008
  4100	     0.12859	     0.00008
  4150	     0.12080	     0.00007
  4200	     0.11356	     0.00007
  4250	     0.10676	     0.00006
  4300	     0.10028	     0.00006
  4350	     0.09435	     0.00006
  4400	     0.08868	     0.00005
  4450	     0.08361	     0.00005
  4500	     0.07868	     0.00005
  4550	     0.07410	     0.00005
  4600	     0.06970	     0.00004
  4650	     0.06565	     0.00004
  4700	     0.06187	     0.00004
  4750	     0.05837	     0.00004
  4800	     0.05502	     0.00003
  4850	     0.05185	     0.00003
  4900	     0.04893	     0.00003
  4950	     0.04616	     0.00003
# extra	     0.01659
