# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.909401 seconds
# 3437.133147 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24827.68359	    17.45324
    50	  6208.26772	     2.90316
   100	  2806.18514	     1.08772
   150	  1642.66406	     0.55473
   200	  1069.45687	     0.33108
   250	   749.38856	     0.21819
   300	   553.93110	     0.15376
   350	   423.14153	     0.11381
   400	   328.50329	     0.08750
   450	   194.32954	     0.06331
   500	   147.70021	     0.04976
   550	   118.11884	     0.04052
   600	    95.26582	     0.03339
   650	    75.95952	     0.02746
   700	    62.25297	     0.02296
   750	    51.78882	     0.01943
   800	    43.67752	     0.01660
   850	    37.09555	     0.01427
   900	    31.74997	     0.01235
   950	    27.26445	     0.01074
  1000	    23.60666	     0.00939
  1050	    20.52306	     0.00825
  1100	    17.95064	     0.00729
  1150	    15.76986	     0.00647
  1200	    13.90172	     0.00575
  1250	    12.30999	     0.00513
  1300	    10.93650	     0.00460
  1350	     9.75844	     0.00413
  1400	     8.72613	     0.00373
  1450	     7.83774	     0.00337
  1500	     7.04593	     0.00305
  1550	     6.34179	     0.00277
  1600	     5.72291	     0.00252
  1650	     5.18049	     0.00229
  1700	     4.70098	     0.00209
  1750	     4.26385	     0.00191
  1800	     3.87382	     0.00175
  1850	     3.52727	     0.00160
  1900	     3.21737	     0.00147
  1950	     2.94128	     0.00136
  2000	     2.69046	     0.00125
  2050	     2.46691	     0.00115
  2100	     2.26178	     0.00106
  2150	     2.07584	     0.00098
  2200	     1.91001	     0.00091
  2250	     1.75712	     0.00084
  2300	     1.61681	     0.00078
  2350	     1.49207	     0.00072
  2400	     1.37738	     0.00067
  2450	     1.27037	     0.00062
  2500	     1.17391	     0.00058
  2550	     1.08642	     0.00054
  2600	     1.00585	     0.00050
  2650	     0.93254	     0.00047
  2700	     0.86364	     0.00044
  2750	     0.80241	     0.00041
  2800	     0.74503	     0.00038
  2850	     0.69229	     0.00036
  2900	     0.64244	     0.00033
  2950	     0.59759	     0.00031
  3000	     0.55647	     0.00029
  3050	     0.51908	     0.00027
  3100	     0.48323	     0.00026
  3150	     0.45056	     0.00024
  3200	     0.41975	     0.00022
  3250	     0.39200	     0.00021
  3300	     0.36582	     0.00020
  3350	     0.34183	     0.00019
  3400	     0.31915	     0.00017
  3450	     0.29885	     0.00016
  3500	     0.27889	     0.00015
  3550	     0.26093	     0.00015
  3600	     0.24468	     0.00014
  3650	     0.22889	     0.00013
  3700	     0.21445	     0.00012
  3750	     0.20087	     0.00011
  3800	     0.18830	     0.00011
  3850	     0.17684	     0.00010
  3900	     0.16568	     0.00010
  3950	     0.15543	     0.00009
  4000	     0.14605	     0.00009
  4050	     0.13700	     0.00008
  4100	     0.12867	     0.00008
  4150	     0.12110	     0.00007
  4200	     0.11360	     0.00007
  4250	     0.10670	     0.00006
  4300	     0.10028	     0.00006
  4350	     0.09451	     0.00006
  4400	     0.08893	     0.00005
  4450	     0.08367	     0.00005
  4500	     0.07869	     0.00005
  4550	     0.07408	     0.00005
  4600	     0.06971	     0.00004
  4650	     0.06566	     0.00004
  4700	     0.06194	     0.00004
  4750	     0.05835	     0.00004
  4800	     0.05494	     0.00003
  4850	     0.05184	     0.00003
  4900	     0.04887	     0.00003
  4950	     0.04611	     0.00003
# extra	     0.01781
