# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 5.352130 seconds
# 1868.414866 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24840.76758	    17.45703
    50	  6206.40444	     2.90315
   100	  2809.78958	     1.08795
   150	  1643.24018	     0.55479
   200	  1069.43286	     0.33107
   250	   749.56306	     0.21817
   300	   554.37475	     0.15375
   350	   422.96848	     0.11380
   400	   328.58981	     0.08746
   450	   194.31119	     0.06330
   500	   147.52720	     0.04975
   550	   118.23693	     0.04052
   600	    95.38019	     0.03338
   650	    75.99201	     0.02746
   700	    62.26528	     0.02296
   750	    51.84585	     0.01943
   800	    43.66105	     0.01659
   850	    37.10013	     0.01427
   900	    31.73795	     0.01235
   950	    27.28166	     0.01074
  1000	    23.59606	     0.00939
  1050	    20.50720	     0.00825
  1100	    17.94099	     0.00729
  1150	    15.79010	     0.00647
  1200	    13.90727	     0.00575
  1250	    12.30640	     0.00513
  1300	    10.92694	     0.00460
  1350	     9.74896	     0.00413
  1400	     8.72746	     0.00373
  1450	     7.83926	     0.00337
  1500	     7.04364	     0.00305
  1550	     6.34952	     0.00277
  1600	     5.72686	     0.00252
  1650	     5.17725	     0.00229
  1700	     4.69681	     0.00209
  1750	     4.26157	     0.00191
  1800	     3.87351	     0.00175
  1850	     3.52615	     0.00160
  1900	     3.21964	     0.00147
  1950	     2.93973	     0.00135
  2000	     2.69246	     0.00125
  2050	     2.46532	     0.00115
  2100	     2.26017	     0.00106
  2150	     2.07639	     0.00098
  2200	     1.90785	     0.00091
  2250	     1.75501	     0.00084
  2300	     1.61863	     0.00078
  2350	     1.49079	     0.00072
  2400	     1.37563	     0.00067
  2450	     1.27059	     0.00062
  2500	     1.17408	     0.00058
  2550	     1.08645	     0.00054
  2600	     1.00461	     0.00050
  2650	     0.93222	     0.00047
  2700	     0.86505	     0.00044
  2750	     0.80117	     0.00041
  2800	     0.74458	     0.00038
  2850	     0.69248	     0.00036
  2900	     0.64294	     0.00033
  2950	     0.59863	     0.00031
  3000	     0.55634	     0.00029
  3050	     0.51776	     0.00027
  3100	     0.48332	     0.00026
  3150	     0.44998	     0.00024
  3200	     0.41938	     0.00022
  3250	     0.39152	     0.00021
  3300	     0.36616	     0.00020
  3350	     0.34156	     0.00019
  3400	     0.31938	     0.00017
  3450	     0.29865	     0.00016
  3500	     0.27898	     0.00015
  3550	     0.26126	     0.00015
  3600	     0.24447	     0.00014
  3650	     0.22900	     0.00013
  3700	     0.21426	     0.00012
  3750	     0.20065	     0.00011
  3800	     0.18813	     0.00011
  3850	     0.17667	     0.00010
  3900	     0.16576	     0.00010
  3950	     0.15546	     0.00009
  4000	     0.14603	     0.00009
  4050	     0.13713	     0.00008
  4100	     0.12871	     0.00008
  4150	     0.12083	     0.00007
  4200	     0.11363	     0.00007
  4250	     0.10672	     0.00006
  4300	     0.10030	     0.00006
  4350	     0.09450	     0.00006
  4400	     0.08884	     0.00005
  4450	     0.08353	     0.00005
  4500	     0.07862	     0.00005
  4550	     0.07403	     0.00005
  4600	     0.06965	     0.00004
  4650	     0.06564	     0.00004
  4700	     0.06189	     0.00004
  4750	     0.05834	     0.00004
  4800	     0.05499	     0.00003
  4850	     0.05177	     0.00003
  4900	     0.04884	     0.00003
  4950	     0.04613	     0.00003
# extra	     0.01776
