# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.733685 seconds
# 5768.060379 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24867.23730	    17.46482
    50	  6209.53460	     2.90359
   100	  2810.89237	     1.08832
   150	  1641.58230	     0.55471
   200	  1068.89216	     0.33106
   250	   748.68396	     0.21815
   300	   553.09040	     0.15374
   350	   422.66109	     0.11381
   400	   328.64543	     0.08749
   450	   194.48870	     0.06330
   500	   147.68586	     0.04976
   550	   118.38075	     0.04052
   600	    95.32479	     0.03339
   650	    75.99176	     0.02747
   700	    62.25559	     0.02296
   750	    51.80820	     0.01942
   800	    43.63275	     0.01659
   850	    37.05616	     0.01427
   900	    31.71358	     0.01235
   950	    27.26444	     0.01074
  1000	    23.59113	     0.00939
  1050	    20.51796	     0.00825
  1100	    17.93308	     0.00729
  1150	    15.77534	     0.00647
  1200	    13.90314	     0.00575
  1250	    12.29591	     0.00513
  1300	    10.92335	     0.00460
  1350	     9.74648	     0.00413
  1400	     8.71266	     0.00372
  1450	     7.83179	     0.00337
  1500	     7.04019	     0.00305
  1550	     6.33887	     0.00277
  1600	     5.73037	     0.00252
  1650	     5.17905	     0.00229
  1700	     4.69809	     0.00209
  1750	     4.25938	     0.00191
  1800	     3.87430	     0.00175
  1850	     3.53213	     0.00161
  1900	     3.21939	     0.00147
  1950	     2.94136	     0.00136
  2000	     2.68974	     0.00125
  2050	     2.46664	     0.00115
  2100	     2.26230	     0.00106
  2150	     2.07709	     0.00098
  2200	     1.90891	     0.00091
  2250	     1.75503	     0.00084
  2300	     1.61695	     0.00078
  2350	     1.49157	     0.00072
  2400	     1.37690	     0.00067
  2450	     1.27149	     0.00062
  2500	     1.17323	     0.00058
  2550	     1.08628	     0.00054
  2600	     1.00561	     0.00050
  2650	     0.93148	     0.00047
  2700	     0.86403	     0.00044
  2750	     0.80161	     0.00041
  2800	     0.74340	     0.00038
  2850	     0.69146	     0.00036
  2900	     0.64214	     0.00033
  2950	     0.59783	     0.00031
  3000	     0.55662	     0.00029
  3050	     0.51822	     0.00027
  3100	     0.48289	     0.00026
  3150	     0.45025	     0.00024
  3200	     0.41992	     0.00022
  3250	     0.39140	     0.00021
  3300	     0.36610	     0.00020
  3350	     0.34137	     0.00019
  3400	     0.31922	     0.00017
  3450	     0.29839	     0.00016
  3500	     0.27891	     0.00015
  3550	     0.26096	     0.00015
  3600	     0.24426	     0.00014
  3650	     0.22874	     0.00013
  3700	     0.21460	     0.00012
  3750	     0.20090	     0.00011
  3800	     0.18847	     0.00011
  3850	     0.17663	     0.00010
  3900	     0.16578	     0.00010
  3950	     0.15547	     0.00009
  4000	     0.14595	     0.00009
  4050	     0.13718	     0.00008
  4100	     0.12861	     0.00008
  4150	     0.12088	     0.00007
  4200	     0.11358	     0.00007
  4250	     0.10680	     0.00006
  4300	     0.10029	     0.00006
  4350	     0.09438	     0.00006
  4400	     0.08874	     0.00005
  4450	     0.08357	     0.00005
  4500	     0.07862	     0.00005
  4550	     0.07403	     0.00005
  4600	     0.06968	     0.00004
  4650	     0.06571	     0.00004
  4700	     0.06193	     0.00004
  4750	     0.05841	     0.00004
  4800	     0.05498	     0.00003
  4850	     0.05188	     0.00003
  4900	     0.04896	     0.00003
  4950	     0.04612	     0.00003
# extra	     0.01796
