# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 10.127166 seconds
# 987.443034 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24877.15723	    17.44993
    50	  6193.37821	     2.90449
   100	  2797.38250	     1.08941
   150	  1637.21611	     0.55629
   200	  1066.28868	     0.33224
   250	   747.57770	     0.21904
   300	   552.34819	     0.15443
   350	   421.92073	     0.11433
   400	   327.93026	     0.08791
   450	   194.16940	     0.06341
   500	   147.63521	     0.04980
   550	   118.34729	     0.04054
   600	    95.21323	     0.03337
   650	    76.03501	     0.02743
   700	    62.26958	     0.02292
   750	    51.84536	     0.01940
   800	    43.70823	     0.01656
   850	    37.14322	     0.01425
   900	    31.74557	     0.01233
   950	    27.32692	     0.01073
  1000	    23.62686	     0.00938
  1050	    20.53718	     0.00824
  1100	    17.95339	     0.00728
  1150	    15.78950	     0.00646
  1200	    13.91077	     0.00575
  1250	    12.30613	     0.00513
  1300	    10.92637	     0.00460
  1350	     9.75927	     0.00413
  1400	     8.72162	     0.00373
  1450	     7.83618	     0.00337
  1500	     7.04125	     0.00305
  1550	     6.34762	     0.00277
  1600	     5.72483	     0.00252
  1650	     5.17807	     0.00229
  1700	     4.69427	     0.00209
  1750	     4.26348	     0.00191
  1800	     3.87631	     0.00175
  1850	     3.53072	     0.00160
  1900	     3.22068	     0.00147
  1950	     2.94433	     0.00136
  2000	     2.69379	     0.00125
  2050	     2.46894	     0.00115
  2100	     2.26127	     0.00106
  2150	     2.07803	     0.00098
  2200	     1.90948	     0.00091
  2250	     1.75671	     0.00084
  2300	     1.61764	     0.00078
  2350	     1.49292	     0.00072
  2400	     1.37611	     0.00067
  2450	     1.27076	     0.00062
  2500	     1.17486	     0.00058
  2550	     1.08718	     0.00054
  2600	     1.00617	     0.00050
  2650	     0.93085	     0.00047
  2700	     0.86431	     0.00044
  2750	     0.80210	     0.00041
  2800	     0.74414	     0.00038
  2850	     0.69152	     0.00036
  2900	     0.64224	     0.00033
  2950	     0.59714	     0.00031
  3000	     0.55546	     0.00029
  3050	     0.51710	     0.00027
  3100	     0.48220	     0.00026
  3150	     0.44983	     0.00024
  3200	     0.41949	     0.00022
  3250	     0.39177	     0.00021
  3300	     0.36558	     0.00020
  3350	     0.34199	     0.00019
  3400	     0.31880	     0.00017
  3450	     0.29859	     0.00016
  3500	     0.27913	     0.00015
  3550	     0.26107	     0.00015
  3600	     0.24484	     0.00014
  3650	     0.22872	     0.00013
  3700	     0.21453	     0.00012
  3750	     0.20086	     0.00011
  3800	     0.18820	     0.00011
  3850	     0.17660	     0.00010
  3900	     0.16549	     0.00010
  3950	     0.15531	     0.00009
  4000	     0.14589	     0.00009
  4050	     0.13682	     0.00008
  4100	     0.12855	     0.00008
  4150	     0.12082	     0.00007
  4200	     0.11355	     0.00007
  4250	     0.10678	     0.00006
  4300	     0.10027	     0.00006
  4350	     0.09444	     0.00006
  4400	     0.08882	     0.00005
  4450	     0.08354	     0.00005
  4500	     0.07869	     0.00005
  4550	     0.07408	     0.00005
  4600	     0.06972	     0.00004
  4650	     0.06574	     0.00004
  4700	     0.06192	     0.00004
  4750	     0.05843	     0.00004
  4800	     0.05510	     0.00003
  4850	     0.05188	     0.00003
  4900	     0.04897	     0.00003
  4950	     0.04608	     0.00003
# extra	     0.01651
