# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.756056 seconds
# 5694.577831 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24938.37598	    17.48359
    50	  6198.28460	     2.90402
   100	  2803.81641	     1.08830
   150	  1642.04550	     0.55500
   200	  1068.45434	     0.33100
   250	   749.46583	     0.21805
   300	   553.74051	     0.15359
   350	   423.10204	     0.11369
   400	   328.51596	     0.08738
   450	   194.49499	     0.06336
   500	   147.57032	     0.04979
   550	   118.19790	     0.04055
   600	    95.31604	     0.03341
   650	    75.97894	     0.02747
   700	    62.16905	     0.02296
   750	    51.82732	     0.01944
   800	    43.63827	     0.01659
   850	    37.05397	     0.01427
   900	    31.67639	     0.01235
   950	    27.24513	     0.01074
  1000	    23.58737	     0.00939
  1050	    20.48416	     0.00825
  1100	    17.92872	     0.00728
  1150	    15.75140	     0.00646
  1200	    13.89431	     0.00575
  1250	    12.29587	     0.00513
  1300	    10.91059	     0.00459
  1350	     9.75072	     0.00413
  1400	     8.71500	     0.00372
  1450	     7.82733	     0.00337
  1500	     7.03730	     0.00305
  1550	     6.34140	     0.00277
  1600	     5.72004	     0.00252
  1650	     5.17275	     0.00229
  1700	     4.68656	     0.00209
  1750	     4.25812	     0.00191
  1800	     3.87531	     0.00175
  1850	     3.52334	     0.00160
  1900	     3.21805	     0.00147
  1950	     2.93782	     0.00135
  2000	     2.68867	     0.00125
  2050	     2.46607	     0.00115
  2100	     2.25921	     0.00106
  2150	     2.07554	     0.00098
  2200	     1.90606	     0.00091
  2250	     1.75389	     0.00084
  2300	     1.61681	     0.00078
  2350	     1.48978	     0.00072
  2400	     1.37427	     0.00067
  2450	     1.26650	     0.00062
  2500	     1.17259	     0.00058
  2550	     1.08385	     0.00054
  2600	     1.00566	     0.00050
  2650	     0.93179	     0.00047
  2700	     0.86286	     0.00044
  2750	     0.80158	     0.00041
  2800	     0.74362	     0.00038
  2850	     0.69088	     0.00036
  2900	     0.64183	     0.00033
  2950	     0.59781	     0.00031
  3000	     0.55612	     0.00029
  3050	     0.51825	     0.00027
  3100	     0.48204	     0.00026
  3150	     0.44982	     0.00024
  3200	     0.41925	     0.00022
  3250	     0.39123	     0.00021
  3300	     0.36483	     0.00020
  3350	     0.34112	     0.00019
  3400	     0.31887	     0.00017
  3450	     0.29816	     0.00016
  3500	     0.27896	     0.00015
  3550	     0.26097	     0.00015
  3600	     0.24410	     0.00014
  3650	     0.22835	     0.00013
  3700	     0.21394	     0.00012
  3750	     0.20055	     0.00011
  3800	     0.18823	     0.00011
  3850	     0.17634	     0.00010
  3900	     0.16525	     0.00010
  3950	     0.15511	     0.00009
  4000	     0.14576	     0.00009
  4050	     0.13671	     0.00008
  4100	     0.12844	     0.00008
  4150	     0.12065	     0.00007
  4200	     0.11344	     0.00007
  4250	     0.10651	     0.00006
  4300	     0.10041	     0.00006
  4350	     0.09424	     0.00006
  4400	     0.08866	     0.00005
  4450	     0.08345	     0.00005
  4500	     0.07858	     0.00005
  4550	     0.07401	     0.00005
  4600	     0.06969	     0.00004
  4650	     0.06565	     0.00004
  4700	     0.06193	     0.00004
  4750	     0.05841	     0.00004
  4800	     0.05499	     0.00003
  4850	     0.05190	     0.00003
  4900	     0.04890	     0.00003
  4950	     0.04609	     0.00003
# extra	     0.01862
