# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.746222 seconds
# 5726.649216 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24863.97656	    17.45969
    50	  6206.37388	     2.90697
   100	  2806.22738	     1.09005
   150	  1641.89680	     0.55611
   200	  1067.27565	     0.33192
   250	   748.63869	     0.21873
   300	   553.65825	     0.15412
   350	   422.89682	     0.11408
   400	   328.21467	     0.08772
   450	   193.98845	     0.06347
   500	   147.41327	     0.04987
   550	   118.07811	     0.04061
   600	    95.14706	     0.03343
   650	    75.86283	     0.02749
   700	    62.16083	     0.02298
   750	    51.78130	     0.01945
   800	    43.59969	     0.01660
   850	    37.08519	     0.01428
   900	    31.67871	     0.01235
   950	    27.26362	     0.01074
  1000	    23.59761	     0.00939
  1050	    20.51244	     0.00825
  1100	    17.93396	     0.00728
  1150	    15.76611	     0.00647
  1200	    13.89834	     0.00575
  1250	    12.29941	     0.00513
  1300	    10.92608	     0.00460
  1350	     9.74133	     0.00413
  1400	     8.72031	     0.00372
  1450	     7.82591	     0.00337
  1500	     7.03746	     0.00305
  1550	     6.34107	     0.00277
  1600	     5.72431	     0.00252
  1650	     5.17630	     0.00229
  1700	     4.69127	     0.00209
  1750	     4.25858	     0.00191
  1800	     3.87238	     0.00175
  1850	     3.52871	     0.00160
  1900	     3.21959	     0.00147
  1950	     2.94132	     0.00136
  2000	     2.69080	     0.00125
  2050	     2.46573	     0.00115
  2100	     2.25899	     0.00106
  2150	     2.07323	     0.00098
  2200	     1.90731	     0.00091
  2250	     1.75440	     0.00084
  2300	     1.61640	     0.00078
  2350	     1.49196	     0.00072
  2400	     1.37579	     0.00067
  2450	     1.27120	     0.00062
  2500	     1.17530	     0.00058
  2550	     1.08671	     0.00054
  2600	     1.00588	     0.00050
  2650	     0.93153	     0.00047
  2700	     0.86363	     0.00044
  2750	     0.80036	     0.00041
  2800	     0.74393	     0.00038
  2850	     0.69065	     0.00036
  2900	     0.64297	     0.00033
  2950	     0.59817	     0.00031
  3000	     0.55655	     0.00029
  3050	     0.51839	     0.00027
  3100	     0.48272	     0.00026
  3150	     0.44957	     0.00024
  3200	     0.41988	     0.00022
  3250	     0.39147	     0.00021
  3300	     0.36549	     0.00020
  3350	     0.34170	     0.00019
  3400	     0.31918	     0.00017
  3450	     0.29843	     0.00016
  3500	     0.27885	     0.00015
  3550	     0.26103	     0.00015
  3600	     0.24443	     0.00014
  3650	     0.22883	     0.00013
  3700	     0.21439	     0.00012
  3750	     0.20085	     0.00011
  3800	     0.18828	     0.00011
  3850	     0.17666	     0.00010
  3900	     0.16545	     0.00010
  3950	     0.15511	     0.00009
  4000	     0.14573	     0.00009
  4050	     0.13685	     0.00008
  4100	     0.12848	     0.00008
  4150	     0.12077	     0.00007
  4200	     0.11351	     0.00007
  4250	     0.10680	     0.00006
  4300	     0.10048	     0.00006
  4350	     0.09437	     0.00006
  4400	     0.08890	     0.00005
  4450	     0.08351	     0.00005
  4500	     0.07858	     0.00005
  4550	     0.07406	     0.00005
  4600	     0.06976	     0.00004
  4650	     0.06567	     0.00004
  4700	     0.06189	     0.00004
  4750	     0.05825	     0.00004
  4800	     0.05496	     0.00003
  4850	     0.05180	     0.00003
  4900	     0.04889	     0.00003
  4950	     0.04607	     0.00003
# extra	     0.01859
