# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 1.759006 seconds
# 5685.030214 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 24990.22559	    17.49810
    50	  6207.91239	     2.90517
   100	  2804.13374	     1.08823
   150	  1641.00396	     0.55480
   200	  1069.16044	     0.33101
   250	   748.97113	     0.21806
   300	   553.64676	     0.15359
   350	   423.14014	     0.11367
   400	   328.78098	     0.08738
   450	   194.26529	     0.06336
   500	   147.34904	     0.04979
   550	   118.12344	     0.04055
   600	    95.12181	     0.03339
   650	    75.90678	     0.02747
   700	    62.15150	     0.02297
   750	    51.80724	     0.01944
   800	    43.60701	     0.01660
   850	    37.02580	     0.01427
   900	    31.69105	     0.01235
   950	    27.27335	     0.01074
  1000	    23.57414	     0.00939
  1050	    20.49381	     0.00825
  1100	    17.92681	     0.00728
  1150	    15.74419	     0.00646
  1200	    13.89150	     0.00575
  1250	    12.28810	     0.00513
  1300	    10.92305	     0.00459
  1350	     9.74580	     0.00413
  1400	     8.72115	     0.00372
  1450	     7.82359	     0.00337
  1500	     7.03019	     0.00305
  1550	     6.33952	     0.00277
  1600	     5.72106	     0.00251
  1650	     5.17478	     0.00229
  1700	     4.68902	     0.00209
  1750	     4.25545	     0.00191
  1800	     3.87301	     0.00175
  1850	     3.52938	     0.00161
  1900	     3.21458	     0.00147
  1950	     2.93725	     0.00135
  2000	     2.68700	     0.00125
  2050	     2.46128	     0.00115
  2100	     2.25969	     0.00106
  2150	     2.07387	     0.00098
  2200	     1.90528	     0.00091
  2250	     1.75035	     0.00084
  2300	     1.61511	     0.00078
  2350	     1.48815	     0.00072
  2400	     1.37328	     0.00067
  2450	     1.27003	     0.00062
  2500	     1.17499	     0.00058
  2550	     1.08726	     0.00054
  2600	     1.00595	     0.00050
  2650	     0.93147	     0.00047
  2700	     0.86271	     0.00044
  2750	     0.80046	     0.00041
  2800	     0.74309	     0.00038
  2850	     0.69052	     0.00036
  2900	     0.64142	     0.00033
  2950	     0.59699	     0.00031
  3000	     0.55519	     0.00029
  3050	     0.51710	     0.00027
  3100	     0.48232	     0.00026
  3150	     0.44954	     0.00024
  3200	     0.41949	     0.00022
  3250	     0.39162	     0.00021
  3300	     0.36539	     0.00020
  3350	     0.34167	     0.00019
  3400	     0.31909	     0.00017
  3450	     0.29843	     0.00016
  3500	     0.27874	     0.00015
  3550	     0.26085	     0.00015
  3600	     0.24408	     0.00014
  3650	     0.22865	     0.00013
  3700	     0.21438	     0.00012
  3750	     0.20059	     0.00011
  3800	     0.18842	     0.00011
  3850	     0.17653	     0.00010
  3900	     0.16559	     0.00010
  3950	     0.15536	     0.00009
  4000	     0.14577	     0.00009
  4050	     0.13677	     0.00008
  4100	     0.12844	     0.00008
  4150	     0.12060	     0.00007
  4200	     0.11335	     0.00007
  4250	     0.10668	     0.00006
  4300	     0.10020	     0.00006
  4350	     0.09418	     0.00006
  4400	     0.08890	     0.00005
  4450	     0.08361	     0.00005
  4500	     0.07862	     0.00005
  4550	     0.07399	     0.00005
  4600	     0.06970	     0.00004
  4650	     0.06569	     0.00004
  4700	     0.06182	     0.00004
  4750	     0.05829	     0.00004
  4800	     0.05487	     0.00003
  4850	     0.05171	     0.00003
  4900	     0.04878	     0.00003
  4950	     0.04600	     0.00003
# extra	     0.01876
