# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =  1000000
#
# 0.226214 seconds
# 4420.592265 K photons per second
# Fotones simulados    = 1000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
  4850	     0.05170	     0.00010
  4900	     0.04878	     0.00010
  4950	     0.04592	     0.00009
# extra	     0.01734
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =  1000000
#
# 0.222565 seconds
# 4493.075598 K photons per second
# Fotones simulados    = 1000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25037.60156	    55.31058
    50	  6189.26911	     9.17974
   100	  2799.93472	     3.44551
   150	  1636.04313	     1.75844
   200	  1065.56942	     1.05061
   250	   747.02421	     0.69284
   300	   551.69434	     0.48829
   350	   423.03051	     0.36150
   400	   327.35294	     0.27798
   450	   195.12372	     0.20061
   500	   147.93384	     0.15750
   550	   118.71001	     0.12825
   600	    95.24372	     0.10548
   650	    76.05043	     0.08667
   700	    62.12843	     0.07243
   750	    51.79327	     0.06129
   800	    43.62064	     0.05235
   850	    37.13202	     0.04501
   900	    31.72134	     0.03895
   950	    27.32881	     0.03389
  1000	    23.63110	     0.02964
  1050	    20.57578	     0.02608
  1100	    17.93874	     0.02303
  1150	    15.79541	     0.02046
  1200	    13.89907	     0.01820
  1250	    12.25614	     0.01623
  1300	    10.89669	     0.01453
  1350	     9.72919	     0.01307
  1400	     8.70398	     0.01178
  1450	     7.82043	     0.01065
  1500	     7.02758	     0.00965
  1550	     6.31988	     0.00875
  1600	     5.73582	     0.00797
  1650	     5.17864	     0.00725
  1700	     4.69221	     0.00662
  1750	     4.25454	     0.00604
  1800	     3.87708	     0.00554
  1850	     3.52810	     0.00508
  1900	     3.21070	     0.00466
  1950	     2.93263	     0.00428
  2000	     2.68492	     0.00394
  2050	     2.46581	     0.00363
  2100	     2.26409	     0.00336
  2150	     2.07951	     0.00310
  2200	     1.91419	     0.00288
  2250	     1.76265	     0.00266
  2300	     1.61438	     0.00246
  2350	     1.49089	     0.00228
  2400	     1.37790	     0.00212
  2450	     1.27109	     0.00197
  2500	     1.17656	     0.00183
  2550	     1.08945	     0.00171
  2600	     1.00476	     0.00159
  2650	     0.93387	     0.00148
  2700	     0.86174	     0.00138
  2750	     0.79948	     0.00129
  2800	     0.74371	     0.00120
  2850	     0.69338	     0.00113
  2900	     0.64000	     0.00105
  2950	     0.59729	     0.00098
  3000	     0.55463	     0.00092
  3050	     0.51947	     0.00086
  3100	     0.48230	     0.00081
  3150	     0.45211	     0.00076
  3200	     0.42016	     0.00071
  3250	     0.39193	     0.00067
  3300	     0.36717	     0.00063
  3350	     0.34185	     0.00059
  3400	     0.31855	     0.00055
  3450	     0.29886	     0.00052
  3500	     0.27950	     0.00049
  3550	     0.26185	     0.00046
  3600	     0.24449	     0.00043
  3650	     0.22932	     0.00041
  3700	     0.21540	     0.00038
  3750	     0.20115	     0.00036
  3800	     0.18794	     0.00034
  3850	     0.17651	     0.00032
  3900	     0.16600	     0.00030
  3950	     0.15555	     0.00029
  4000	     0.14547	     0.00027
  4050	     0.13714	     0.00025
  4100	     0.12845	     0.00024
  4150	     0.12074	     0.00023
  4200	     0.11397	     0.00021
  4250	     0.10741	     0.00020
  4300	     0.10089	     0.00019
  4350	     0.09434	     0.00018
  4400	     0.08939	     0.00017
  4450	     0.08380	     0.00016
  4500	     0.07894	     0.00015
  4550	     0.07413	     0.00015
  4600	     0.06997	     0.00014
  4650	     0.06594	     0.00013
  4700	     0.06203	     0.00012
  4750	     0.05852	     0.00012
  4800	     0.05517	     0.00011
  4850	     0.05167	     0.00010
  4900	     0.04876	     0.00010
  4950	     0.04614	     0.00009
# extra	     0.01651
