# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.015834 seconds
# 4960.724929 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25158.37500	    17.45034
    50	  6198.73828	     2.93080
   100	  2789.04338	     1.09340
   150	  1631.76784	     0.55608
   200	  1063.59654	     0.33131
   250	   744.27867	     0.21821
   300	   550.06931	     0.15373
   350	   419.84422	     0.11381
   400	   326.51405	     0.08741
   450	   193.44097	     0.06455
   500	   147.34500	     0.05058
   550	   117.88038	     0.04113
   600	    95.01833	     0.03381
   650	    75.66652	     0.02774
   700	    62.00230	     0.02315
   750	    51.63364	     0.01957
   800	    43.52175	     0.01669
   850	    36.97271	     0.01434
   900	    31.59700	     0.01239
   950	    27.16963	     0.01077
  1000	    23.49826	     0.00940
  1050	    20.41367	     0.00824
  1100	    17.86568	     0.00728
  1150	    15.71437	     0.00645
  1200	    13.85312	     0.00574
  1250	    12.26430	     0.00511
  1300	    10.89624	     0.00458
  1350	     9.70654	     0.00411
  1400	     8.69518	     0.00371
  1450	     7.79767	     0.00335
  1500	     7.02159	     0.00304
  1550	     6.32186	     0.00276
  1600	     5.71058	     0.00251
  1650	     5.16958	     0.00228
  1700	     4.68428	     0.00208
  1750	     4.25675	     0.00191
  1800	     3.86496	     0.00174
  1850	     3.52257	     0.00160
  1900	     3.21817	     0.00147
  1950	     2.93943	     0.00135
  2000	     2.68969	     0.00124
  2050	     2.45842	     0.00114
  2100	     2.25801	     0.00106
  2150	     2.07086	     0.00097
  2200	     1.90430	     0.00090
  2250	     1.75045	     0.00083
  2300	     1.61296	     0.00077
  2350	     1.48605	     0.00072
  2400	     1.37123	     0.00067
  2450	     1.26765	     0.00062
  2500	     1.17111	     0.00058
  2550	     1.08287	     0.00054
  2600	     1.00315	     0.00050
  2650	     0.92853	     0.00047
  2700	     0.86085	     0.00044
  2750	     0.79981	     0.00041
  2800	     0.74325	     0.00038
  2850	     0.69029	     0.00036
  2900	     0.64154	     0.00033
  2950	     0.59663	     0.00031
  3000	     0.55593	     0.00029
  3050	     0.51746	     0.00027
  3100	     0.48228	     0.00026
  3150	     0.44924	     0.00024
  3200	     0.41895	     0.00022
  3250	     0.39089	     0.00021
  3300	     0.36469	     0.00020
  3350	     0.34075	     0.00019
  3400	     0.31805	     0.00017
  3450	     0.29736	     0.00016
  3500	     0.27781	     0.00015
  3550	     0.25983	     0.00014
  3600	     0.24338	     0.00014
  3650	     0.22767	     0.00013
  3700	     0.21324	     0.00012
  3750	     0.19979	     0.00011
  3800	     0.18710	     0.00011
  3850	     0.17537	     0.00010
  3900	     0.16418	     0.00010
  3950	     0.15432	     0.00009
  4000	     0.14483	     0.00008
  4050	     0.13595	     0.00008
  4100	     0.12780	     0.00008
  4150	     0.12011	     0.00007
  4200	     0.11291	     0.00007
  4250	     0.10610	     0.00006
  4300	     0.10000	     0.00006
  4350	     0.09396	     0.00006
  4400	     0.08842	     0.00005
  4450	     0.08329	     0.00005
  4500	     0.07851	     0.00005
  4550	     0.07380	     0.00005
  4600	     0.06956	     0.00004
  4650	     0.06562	     0.00004
  4700	     0.06183	     0.00004
  4750	     0.05831	     0.00004
  4800	     0.05502	     0.00003
  4850	     0.05183	     0.00003
  4900	     0.04892	     0.00003
  4950	     0.04607	     0.00003
# extra	     0.00827
