# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.027680 seconds
# 4931.745301 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25197.30469	    17.46068
    50	  6192.42690	     2.93006
   100	  2788.77169	     1.09343
   150	  1629.38387	     0.55604
   200	  1061.39504	     0.33142
   250	   743.67516	     0.21827
   300	   549.45925	     0.15376
   350	   420.33974	     0.11379
   400	   326.43029	     0.08744
   450	   193.35624	     0.06456
   500	   147.23819	     0.05057
   550	   117.86869	     0.04113
   600	    94.93848	     0.03380
   650	    75.67909	     0.02775
   700	    61.94857	     0.02316
   750	    51.65357	     0.01957
   800	    43.50760	     0.01669
   850	    36.91991	     0.01433
   900	    31.59862	     0.01239
   950	    27.16527	     0.01077
  1000	    23.47131	     0.00940
  1050	    20.42071	     0.00825
  1100	    17.84697	     0.00728
  1150	    15.71278	     0.00645
  1200	    13.84361	     0.00573
  1250	    12.24571	     0.00511
  1300	    10.88397	     0.00458
  1350	     9.71825	     0.00411
  1400	     8.69521	     0.00371
  1450	     7.80709	     0.00335
  1500	     7.02610	     0.00304
  1550	     6.32399	     0.00275
  1600	     5.71002	     0.00251
  1650	     5.17131	     0.00228
  1700	     4.68653	     0.00208
  1750	     4.25544	     0.00191
  1800	     3.86754	     0.00174
  1850	     3.52414	     0.00160
  1900	     3.21147	     0.00147
  1950	     2.93624	     0.00135
  2000	     2.68376	     0.00124
  2050	     2.46009	     0.00114
  2100	     2.25654	     0.00105
  2150	     2.07093	     0.00097
  2200	     1.90623	     0.00090
  2250	     1.75144	     0.00083
  2300	     1.61201	     0.00077
  2350	     1.48723	     0.00072
  2400	     1.37155	     0.00067
  2450	     1.26724	     0.00062
  2500	     1.17034	     0.00058
  2550	     1.08284	     0.00054
  2600	     1.00243	     0.00050
  2650	     0.92903	     0.00047
  2700	     0.86119	     0.00044
  2750	     0.79919	     0.00041
  2800	     0.74259	     0.00038
  2850	     0.68972	     0.00036
  2900	     0.64095	     0.00033
  2950	     0.59654	     0.00031
  3000	     0.55587	     0.00029
  3050	     0.51703	     0.00027
  3100	     0.48120	     0.00026
  3150	     0.44921	     0.00024
  3200	     0.41878	     0.00022
  3250	     0.39079	     0.00021
  3300	     0.36466	     0.00020
  3350	     0.34072	     0.00019
  3400	     0.31811	     0.00017
  3450	     0.29737	     0.00016
  3500	     0.27803	     0.00015
  3550	     0.26013	     0.00014
  3600	     0.24350	     0.00014
  3650	     0.22761	     0.00013
  3700	     0.21308	     0.00012
  3750	     0.19975	     0.00011
  3800	     0.18689	     0.00011
  3850	     0.17521	     0.00010
  3900	     0.16446	     0.00010
  3950	     0.15425	     0.00009
  4000	     0.14478	     0.00008
  4050	     0.13609	     0.00008
  4100	     0.12774	     0.00008
  4150	     0.12012	     0.00007
  4200	     0.11282	     0.00007
  4250	     0.10608	     0.00006
  4300	     0.09987	     0.00006
  4350	     0.09405	     0.00006
  4400	     0.08843	     0.00005
  4450	     0.08320	     0.00005
  4500	     0.07845	     0.00005
  4550	     0.07381	     0.00005
  4600	     0.06956	     0.00004
  4650	     0.06563	     0.00004
  4700	     0.06188	     0.00004
  4750	     0.05838	     0.00004
  4800	     0.05504	     0.00003
  4850	     0.05191	     0.00003
  4900	     0.04892	     0.00003
  4950	     0.04612	     0.00003
# extra	     0.00835
