# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.030406 seconds
# 4925.122658 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25262.21777	    17.48405
    50	  6190.74442	     2.93035
   100	  2786.94942	     1.09344
   150	  1629.29819	     0.55608
   200	  1059.96103	     0.33138
   250	   743.42250	     0.21828
   300	   549.07686	     0.15382
   350	   419.38359	     0.11382
   400	   326.13252	     0.08745
   450	   193.93124	     0.06464
   500	   147.32081	     0.05058
   550	   117.87043	     0.04113
   600	    94.95073	     0.03381
   650	    75.71927	     0.02775
   700	    62.06076	     0.02316
   750	    51.64584	     0.01957
   800	    43.48917	     0.01669
   850	    36.92031	     0.01433
   900	    31.58058	     0.01239
   950	    27.15852	     0.01077
  1000	    23.48039	     0.00940
  1050	    20.41596	     0.00825
  1100	    17.86702	     0.00728
  1150	    15.68815	     0.00645
  1200	    13.85409	     0.00574
  1250	    12.25286	     0.00511
  1300	    10.89202	     0.00458
  1350	     9.71744	     0.00412
  1400	     8.69164	     0.00371
  1450	     7.80366	     0.00335
  1500	     7.02224	     0.00304
  1550	     6.33280	     0.00276
  1600	     5.71479	     0.00251
  1650	     5.16834	     0.00228
  1700	     4.68514	     0.00208
  1750	     4.25524	     0.00191
  1800	     3.87143	     0.00174
  1850	     3.52734	     0.00160
  1900	     3.21515	     0.00147
  1950	     2.93978	     0.00135
  2000	     2.68694	     0.00124
  2050	     2.46153	     0.00114
  2100	     2.25721	     0.00106
  2150	     2.07098	     0.00097
  2200	     1.90575	     0.00090
  2250	     1.75204	     0.00083
  2300	     1.61265	     0.00077
  2350	     1.48826	     0.00072
  2400	     1.37262	     0.00067
  2450	     1.26766	     0.00062
  2500	     1.17163	     0.00058
  2550	     1.08268	     0.00054
  2600	     1.00429	     0.00050
  2650	     0.92918	     0.00047
  2700	     0.86151	     0.00044
  2750	     0.80003	     0.00041
  2800	     0.74225	     0.00038
  2850	     0.68924	     0.00036
  2900	     0.64098	     0.00033
  2950	     0.59647	     0.00031
  3000	     0.55573	     0.00029
  3050	     0.51779	     0.00027
  3100	     0.48161	     0.00026
  3150	     0.44850	     0.00024
  3200	     0.41913	     0.00022
  3250	     0.39127	     0.00021
  3300	     0.36508	     0.00020
  3350	     0.34031	     0.00019
  3400	     0.31867	     0.00017
  3450	     0.29776	     0.00016
  3500	     0.27822	     0.00015
  3550	     0.26004	     0.00014
  3600	     0.24336	     0.00014
  3650	     0.22786	     0.00013
  3700	     0.21305	     0.00012
  3750	     0.19982	     0.00011
  3800	     0.18706	     0.00011
  3850	     0.17542	     0.00010
  3900	     0.16450	     0.00010
  3950	     0.15429	     0.00009
  4000	     0.14494	     0.00008
  4050	     0.13601	     0.00008
  4100	     0.12769	     0.00008
  4150	     0.12013	     0.00007
  4200	     0.11289	     0.00007
  4250	     0.10618	     0.00006
  4300	     0.09979	     0.00006
  4350	     0.09386	     0.00006
  4400	     0.08840	     0.00005
  4450	     0.08327	     0.00005
  4500	     0.07842	     0.00005
  4550	     0.07389	     0.00005
  4600	     0.06966	     0.00004
  4650	     0.06571	     0.00004
  4700	     0.06185	     0.00004
  4750	     0.05839	     0.00004
  4800	     0.05501	     0.00003
  4850	     0.05190	     0.00003
  4900	     0.04895	     0.00003
  4950	     0.04613	     0.00003
# extra	     0.00840
