# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.026854 seconds
# 4933.754367 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25266.71191	    17.48531
    50	  6199.11370	     2.93090
   100	  2791.66283	     1.09370
   150	  1631.61281	     0.55614
   200	  1062.95796	     0.33134
   250	   743.70806	     0.21822
   300	   549.43918	     0.15377
   350	   419.95992	     0.11379
   400	   326.53279	     0.08743
   450	   193.46448	     0.06457
   500	   147.31758	     0.05057
   550	   117.98450	     0.04112
   600	    95.05971	     0.03381
   650	    75.64937	     0.02774
   700	    61.98763	     0.02316
   750	    51.59933	     0.01956
   800	    43.48613	     0.01669
   850	    36.90402	     0.01433
   900	    31.59605	     0.01239
   950	    27.18242	     0.01077
  1000	    23.50926	     0.00940
  1050	    20.42522	     0.00825
  1100	    17.87333	     0.00728
  1150	    15.70642	     0.00645
  1200	    13.84357	     0.00573
  1250	    12.25276	     0.00511
  1300	    10.88822	     0.00458
  1350	     9.72310	     0.00411
  1400	     8.70606	     0.00371
  1450	     7.80641	     0.00335
  1500	     7.02128	     0.00304
  1550	     6.33196	     0.00276
  1600	     5.71167	     0.00251
  1650	     5.16939	     0.00228
  1700	     4.69044	     0.00208
  1750	     4.25530	     0.00191
  1800	     3.86923	     0.00174
  1850	     3.52539	     0.00160
  1900	     3.22038	     0.00147
  1950	     2.93914	     0.00135
  2000	     2.68720	     0.00124
  2050	     2.45826	     0.00114
  2100	     2.25667	     0.00105
  2150	     2.07333	     0.00097
  2200	     1.90408	     0.00090
  2250	     1.75300	     0.00083
  2300	     1.61304	     0.00077
  2350	     1.48835	     0.00072
  2400	     1.37313	     0.00067
  2450	     1.26811	     0.00062
  2500	     1.17066	     0.00058
  2550	     1.08434	     0.00054
  2600	     1.00298	     0.00050
  2650	     0.93048	     0.00047
  2700	     0.86115	     0.00044
  2750	     0.80012	     0.00041
  2800	     0.74300	     0.00038
  2850	     0.69032	     0.00036
  2900	     0.64168	     0.00033
  2950	     0.59727	     0.00031
  3000	     0.55540	     0.00029
  3050	     0.51727	     0.00027
  3100	     0.48176	     0.00026
  3150	     0.44902	     0.00024
  3200	     0.41878	     0.00022
  3250	     0.39061	     0.00021
  3300	     0.36475	     0.00020
  3350	     0.34084	     0.00019
  3400	     0.31851	     0.00017
  3450	     0.29757	     0.00016
  3500	     0.27817	     0.00015
  3550	     0.25979	     0.00014
  3600	     0.24340	     0.00014
  3650	     0.22783	     0.00013
  3700	     0.21314	     0.00012
  3750	     0.19950	     0.00011
  3800	     0.18736	     0.00011
  3850	     0.17534	     0.00010
  3900	     0.16454	     0.00010
  3950	     0.15461	     0.00009
  4000	     0.14480	     0.00008
  4050	     0.13595	     0.00008
  4100	     0.12794	     0.00008
  4150	     0.12019	     0.00007
  4200	     0.11300	     0.00007
  4250	     0.10635	     0.00006
  4300	     0.09988	     0.00006
  4350	     0.09412	     0.00006
  4400	     0.08844	     0.00005
  4450	     0.08322	     0.00005
  4500	     0.07843	     0.00005
  4550	     0.07386	     0.00005
  4600	     0.06952	     0.00004
  4650	     0.06555	     0.00004
  4700	     0.06182	     0.00004
  4750	     0.05838	     0.00004
  4800	     0.05503	     0.00003
  4850	     0.05190	     0.00003
  4900	     0.04887	     0.00003
  4950	     0.04611	     0.00003
# extra	     0.00825
