# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.029461 seconds
# 4927.416722 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25203.92578	    17.46378
    50	  6190.85156	     2.93006
   100	  2788.17773	     1.09347
   150	  1629.77866	     0.55597
   200	  1061.80328	     0.33140
   250	   743.85757	     0.21824
   300	   549.50118	     0.15373
   350	   420.33392	     0.11378
   400	   326.28292	     0.08744
   450	   193.83297	     0.06458
   500	   147.21897	     0.05057
   550	   117.90888	     0.04113
   600	    94.97257	     0.03380
   650	    75.71124	     0.02774
   700	    62.00453	     0.02315
   750	    51.60924	     0.01957
   800	    43.47670	     0.01669
   850	    36.96450	     0.01434
   900	    31.57516	     0.01239
   950	    27.17555	     0.01077
  1000	    23.48533	     0.00940
  1050	    20.42092	     0.00825
  1100	    17.87641	     0.00728
  1150	    15.71544	     0.00645
  1200	    13.84028	     0.00573
  1250	    12.25030	     0.00511
  1300	    10.88592	     0.00458
  1350	     9.71333	     0.00411
  1400	     8.69241	     0.00371
  1450	     7.79394	     0.00335
  1500	     7.01317	     0.00303
  1550	     6.32504	     0.00275
  1600	     5.71048	     0.00250
  1650	     5.16667	     0.00228
  1700	     4.68240	     0.00208
  1750	     4.25115	     0.00190
  1800	     3.86139	     0.00174
  1850	     3.52034	     0.00160
  1900	     3.21264	     0.00147
  1950	     2.93813	     0.00135
  2000	     2.68586	     0.00124
  2050	     2.46203	     0.00114
  2100	     2.25621	     0.00106
  2150	     2.06978	     0.00097
  2200	     1.90528	     0.00090
  2250	     1.75150	     0.00083
  2300	     1.61260	     0.00077
  2350	     1.48600	     0.00072
  2400	     1.36970	     0.00067
  2450	     1.26668	     0.00062
  2500	     1.17149	     0.00058
  2550	     1.08355	     0.00054
  2600	     1.00266	     0.00050
  2650	     0.93026	     0.00047
  2700	     0.86194	     0.00044
  2750	     0.79984	     0.00041
  2800	     0.74214	     0.00038
  2850	     0.69058	     0.00036
  2900	     0.64152	     0.00033
  2950	     0.59720	     0.00031
  3000	     0.55499	     0.00029
  3050	     0.51673	     0.00027
  3100	     0.48173	     0.00026
  3150	     0.44949	     0.00024
  3200	     0.41910	     0.00022
  3250	     0.39102	     0.00021
  3300	     0.36488	     0.00020
  3350	     0.34038	     0.00019
  3400	     0.31796	     0.00017
  3450	     0.29744	     0.00016
  3500	     0.27819	     0.00015
  3550	     0.26004	     0.00014
  3600	     0.24348	     0.00014
  3650	     0.22760	     0.00013
  3700	     0.21335	     0.00012
  3750	     0.19967	     0.00011
  3800	     0.18723	     0.00011
  3850	     0.17531	     0.00010
  3900	     0.16449	     0.00010
  3950	     0.15443	     0.00009
  4000	     0.14492	     0.00008
  4050	     0.13594	     0.00008
  4100	     0.12778	     0.00008
  4150	     0.12008	     0.00007
  4200	     0.11291	     0.00007
  4250	     0.10630	     0.00006
  4300	     0.09982	     0.00006
  4350	     0.09394	     0.00006
  4400	     0.08843	     0.00005
  4450	     0.08318	     0.00005
  4500	     0.07843	     0.00005
  4550	     0.07380	     0.00005
  4600	     0.06951	     0.00004
  4650	     0.06554	     0.00004
  4700	     0.06189	     0.00004
  4750	     0.05835	     0.00004
  4800	     0.05512	     0.00003
  4850	     0.05192	     0.00003
  4900	     0.04892	     0.00003
  4950	     0.04607	     0.00003
# extra	     0.00833
