# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.022921 seconds
# 4943.346589 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25212.11426	    17.46640
    50	  6198.53488	     2.93079
   100	  2788.45960	     1.09344
   150	  1632.51705	     0.55611
   200	  1062.70264	     0.33139
   250	   744.23721	     0.21823
   300	   549.60098	     0.15379
   350	   419.82668	     0.11379
   400	   326.31267	     0.08745
   450	   193.48458	     0.06457
   500	   147.27233	     0.05059
   550	   117.94041	     0.04113
   600	    95.10076	     0.03381
   650	    75.75016	     0.02775
   700	    61.99522	     0.02316
   750	    51.66514	     0.01957
   800	    43.50895	     0.01669
   850	    36.95324	     0.01434
   900	    31.59453	     0.01239
   950	    27.19418	     0.01077
  1000	    23.50593	     0.00940
  1050	    20.44649	     0.00825
  1100	    17.87378	     0.00728
  1150	    15.69270	     0.00645
  1200	    13.83846	     0.00573
  1250	    12.25314	     0.00511
  1300	    10.88846	     0.00458
  1350	     9.72011	     0.00411
  1400	     8.71525	     0.00371
  1450	     7.80859	     0.00335
  1500	     7.02103	     0.00303
  1550	     6.32795	     0.00276
  1600	     5.71766	     0.00251
  1650	     5.16916	     0.00228
  1700	     4.67738	     0.00208
  1750	     4.25485	     0.00190
  1800	     3.86793	     0.00174
  1850	     3.52399	     0.00160
  1900	     3.21723	     0.00147
  1950	     2.93749	     0.00135
  2000	     2.68700	     0.00124
  2050	     2.46125	     0.00114
  2100	     2.25640	     0.00105
  2150	     2.07224	     0.00097
  2200	     1.90259	     0.00090
  2250	     1.75218	     0.00083
  2300	     1.61155	     0.00077
  2350	     1.48723	     0.00072
  2400	     1.37211	     0.00067
  2450	     1.26712	     0.00062
  2500	     1.17199	     0.00058
  2550	     1.08466	     0.00054
  2600	     1.00355	     0.00050
  2650	     0.92948	     0.00047
  2700	     0.86172	     0.00044
  2750	     0.79952	     0.00041
  2800	     0.74250	     0.00038
  2850	     0.69020	     0.00036
  2900	     0.64167	     0.00033
  2950	     0.59674	     0.00031
  3000	     0.55523	     0.00029
  3050	     0.51686	     0.00027
  3100	     0.48225	     0.00026
  3150	     0.44952	     0.00024
  3200	     0.41873	     0.00022
  3250	     0.39089	     0.00021
  3300	     0.36480	     0.00020
  3350	     0.34101	     0.00019
  3400	     0.31845	     0.00017
  3450	     0.29786	     0.00016
  3500	     0.27819	     0.00015
  3550	     0.25989	     0.00014
  3600	     0.24316	     0.00014
  3650	     0.22760	     0.00013
  3700	     0.21316	     0.00012
  3750	     0.19968	     0.00011
  3800	     0.18716	     0.00011
  3850	     0.17543	     0.00010
  3900	     0.16436	     0.00010
  3950	     0.15425	     0.00009
  4000	     0.14491	     0.00008
  4050	     0.13603	     0.00008
  4100	     0.12789	     0.00008
  4150	     0.12015	     0.00007
  4200	     0.11297	     0.00007
  4250	     0.10640	     0.00006
  4300	     0.09982	     0.00006
  4350	     0.09396	     0.00006
  4400	     0.08838	     0.00005
  4450	     0.08333	     0.00005
  4500	     0.07842	     0.00005
  4550	     0.07377	     0.00005
  4600	     0.06952	     0.00004
  4650	     0.06558	     0.00004
  4700	     0.06182	     0.00004
  4750	     0.05838	     0.00004
  4800	     0.05500	     0.00003
  4850	     0.05182	     0.00003
  4900	     0.04890	     0.00003
  4950	     0.04607	     0.00003
# extra	     0.00825
