# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.028973 seconds
# 4928.601484 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25302.23145	    17.49560
    50	  6203.69657	     2.93157
   100	  2788.81826	     1.09353
   150	  1630.06403	     0.55600
   200	  1061.04771	     0.33132
   250	   744.84465	     0.21820
   300	   549.40508	     0.15376
   350	   419.79357	     0.11379
   400	   326.24106	     0.08744
   450	   193.76075	     0.06458
   500	   147.23137	     0.05057
   550	   118.01544	     0.04113
   600	    95.00356	     0.03381
   650	    75.68742	     0.02775
   700	    61.99028	     0.02316
   750	    51.66332	     0.01957
   800	    43.42045	     0.01669
   850	    36.93354	     0.01434
   900	    31.58851	     0.01239
   950	    27.16490	     0.01077
  1000	    23.49431	     0.00940
  1050	    20.42969	     0.00825
  1100	    17.87194	     0.00728
  1150	    15.70601	     0.00645
  1200	    13.83921	     0.00573
  1250	    12.25269	     0.00511
  1300	    10.88725	     0.00458
  1350	     9.71589	     0.00411
  1400	     8.69154	     0.00371
  1450	     7.79770	     0.00335
  1500	     7.02790	     0.00304
  1550	     6.32090	     0.00275
  1600	     5.71193	     0.00251
  1650	     5.17545	     0.00228
  1700	     4.68630	     0.00208
  1750	     4.25367	     0.00191
  1800	     3.86807	     0.00174
  1850	     3.52480	     0.00160
  1900	     3.21811	     0.00147
  1950	     2.93958	     0.00135
  2000	     2.69092	     0.00124
  2050	     2.46255	     0.00114
  2100	     2.25536	     0.00105
  2150	     2.07298	     0.00097
  2200	     1.90443	     0.00090
  2250	     1.75375	     0.00083
  2300	     1.61377	     0.00077
  2350	     1.48592	     0.00072
  2400	     1.37159	     0.00067
  2450	     1.26706	     0.00062
  2500	     1.17203	     0.00058
  2550	     1.08460	     0.00054
  2600	     1.00221	     0.00050
  2650	     0.92848	     0.00047
  2700	     0.86258	     0.00044
  2750	     0.80057	     0.00041
  2800	     0.74334	     0.00038
  2850	     0.69007	     0.00036
  2900	     0.64160	     0.00033
  2950	     0.59708	     0.00031
  3000	     0.55530	     0.00029
  3050	     0.51702	     0.00027
  3100	     0.48183	     0.00026
  3150	     0.44876	     0.00024
  3200	     0.41852	     0.00022
  3250	     0.39034	     0.00021
  3300	     0.36467	     0.00020
  3350	     0.34087	     0.00019
  3400	     0.31835	     0.00017
  3450	     0.29746	     0.00016
  3500	     0.27796	     0.00015
  3550	     0.25963	     0.00014
  3600	     0.24327	     0.00014
  3650	     0.22775	     0.00013
  3700	     0.21319	     0.00012
  3750	     0.19986	     0.00011
  3800	     0.18721	     0.00011
  3850	     0.17542	     0.00010
  3900	     0.16457	     0.00010
  3950	     0.15456	     0.00009
  4000	     0.14512	     0.00009
  4050	     0.13617	     0.00008
  4100	     0.12796	     0.00008
  4150	     0.12008	     0.00007
  4200	     0.11293	     0.00007
  4250	     0.10629	     0.00006
  4300	     0.09999	     0.00006
  4350	     0.09395	     0.00006
  4400	     0.08858	     0.00005
  4450	     0.08336	     0.00005
  4500	     0.07849	     0.00005
  4550	     0.07383	     0.00005
  4600	     0.06965	     0.00004
  4650	     0.06557	     0.00004
  4700	     0.06179	     0.00004
  4750	     0.05843	     0.00004
  4800	     0.05500	     0.00003
  4850	     0.05188	     0.00003
  4900	     0.04892	     0.00003
  4950	     0.04608	     0.00003
# extra	     0.00828
