# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.029772 seconds
# 4926.662330 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25232.25293	    17.47405
    50	  6194.13449	     2.93065
   100	  2791.70014	     1.09354
   150	  1630.52138	     0.55601
   200	  1061.00890	     0.33132
   250	   743.49912	     0.21824
   300	   549.42935	     0.15378
   350	   420.09756	     0.11379
   400	   326.15652	     0.08745
   450	   193.45535	     0.06458
   500	   147.09158	     0.05056
   550	   117.94813	     0.04114
   600	    94.99737	     0.03380
   650	    75.69808	     0.02774
   700	    61.95026	     0.02316
   750	    51.59174	     0.01957
   800	    43.53419	     0.01669
   850	    36.95081	     0.01434
   900	    31.58666	     0.01239
   950	    27.15271	     0.01076
  1000	    23.47893	     0.00940
  1050	    20.44996	     0.00825
  1100	    17.86598	     0.00728
  1150	    15.71866	     0.00645
  1200	    13.84841	     0.00573
  1250	    12.25879	     0.00511
  1300	    10.88738	     0.00458
  1350	     9.71381	     0.00411
  1400	     8.69355	     0.00371
  1450	     7.81005	     0.00335
  1500	     7.01715	     0.00304
  1550	     6.32141	     0.00275
  1600	     5.71040	     0.00251
  1650	     5.15980	     0.00228
  1700	     4.67991	     0.00208
  1750	     4.24760	     0.00190
  1800	     3.86755	     0.00174
  1850	     3.52076	     0.00160
  1900	     3.21296	     0.00147
  1950	     2.93664	     0.00135
  2000	     2.68439	     0.00124
  2050	     2.45826	     0.00114
  2100	     2.25817	     0.00106
  2150	     2.07288	     0.00098
  2200	     1.90094	     0.00090
  2250	     1.75050	     0.00083
  2300	     1.61088	     0.00077
  2350	     1.48613	     0.00072
  2400	     1.37185	     0.00067
  2450	     1.26624	     0.00062
  2500	     1.17047	     0.00058
  2550	     1.08423	     0.00054
  2600	     1.00380	     0.00050
  2650	     0.92958	     0.00047
  2700	     0.86145	     0.00044
  2750	     0.79928	     0.00041
  2800	     0.74188	     0.00038
  2850	     0.68949	     0.00036
  2900	     0.64078	     0.00033
  2950	     0.59624	     0.00031
  3000	     0.55490	     0.00029
  3050	     0.51709	     0.00027
  3100	     0.48224	     0.00026
  3150	     0.44951	     0.00024
  3200	     0.41904	     0.00022
  3250	     0.39081	     0.00021
  3300	     0.36465	     0.00020
  3350	     0.34048	     0.00019
  3400	     0.31801	     0.00017
  3450	     0.29746	     0.00016
  3500	     0.27830	     0.00015
  3550	     0.26034	     0.00014
  3600	     0.24367	     0.00014
  3650	     0.22791	     0.00013
  3700	     0.21303	     0.00012
  3750	     0.19948	     0.00011
  3800	     0.18694	     0.00011
  3850	     0.17522	     0.00010
  3900	     0.16419	     0.00010
  3950	     0.15438	     0.00009
  4000	     0.14503	     0.00008
  4050	     0.13625	     0.00008
  4100	     0.12770	     0.00008
  4150	     0.12008	     0.00007
  4200	     0.11303	     0.00007
  4250	     0.10617	     0.00006
  4300	     0.09978	     0.00006
  4350	     0.09398	     0.00006
  4400	     0.08847	     0.00005
  4450	     0.08328	     0.00005
  4500	     0.07834	     0.00005
  4550	     0.07380	     0.00005
  4600	     0.06953	     0.00004
  4650	     0.06560	     0.00004
  4700	     0.06179	     0.00004
  4750	     0.05831	     0.00004
  4800	     0.05497	     0.00003
  4850	     0.05182	     0.00003
  4900	     0.04889	     0.00003
  4950	     0.04608	     0.00003
# extra	     0.00836
