# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.029365 seconds
# 4927.649619 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25254.33691	    17.48086
    50	  6191.74763	     2.92992
   100	  2790.63713	     1.09342
   150	  1629.51895	     0.55593
   200	  1061.71664	     0.33137
   250	   743.79917	     0.21825
   300	   550.09718	     0.15374
   350	   419.95937	     0.11380
   400	   325.89482	     0.08746
   450	   193.72138	     0.06458
   500	   147.24645	     0.05057
   550	   118.02121	     0.04113
   600	    95.07155	     0.03382
   650	    75.68283	     0.02775
   700	    61.96752	     0.02316
   750	    51.66015	     0.01957
   800	    43.48916	     0.01669
   850	    36.90449	     0.01433
   900	    31.60891	     0.01239
   950	    27.18786	     0.01077
  1000	    23.49662	     0.00940
  1050	    20.40753	     0.00824
  1100	    17.85604	     0.00727
  1150	    15.68286	     0.00645
  1200	    13.83179	     0.00573
  1250	    12.25863	     0.00511
  1300	    10.88511	     0.00458
  1350	     9.71549	     0.00411
  1400	     8.70408	     0.00371
  1450	     7.80321	     0.00335
  1500	     7.02762	     0.00304
  1550	     6.32979	     0.00276
  1600	     5.70838	     0.00250
  1650	     5.16632	     0.00228
  1700	     4.67679	     0.00208
  1750	     4.25080	     0.00190
  1800	     3.86534	     0.00174
  1850	     3.51978	     0.00160
  1900	     3.21199	     0.00147
  1950	     2.93567	     0.00135
  2000	     2.68596	     0.00124
  2050	     2.45770	     0.00114
  2100	     2.25604	     0.00106
  2150	     2.07066	     0.00097
  2200	     1.90184	     0.00090
  2250	     1.74981	     0.00083
  2300	     1.61280	     0.00077
  2350	     1.48637	     0.00072
  2400	     1.37138	     0.00067
  2450	     1.26621	     0.00062
  2500	     1.17207	     0.00058
  2550	     1.08387	     0.00054
  2600	     1.00379	     0.00050
  2650	     0.93018	     0.00047
  2700	     0.86140	     0.00044
  2750	     0.79983	     0.00041
  2800	     0.74311	     0.00038
  2850	     0.69006	     0.00036
  2900	     0.64121	     0.00033
  2950	     0.59695	     0.00031
  3000	     0.55528	     0.00029
  3050	     0.51709	     0.00027
  3100	     0.48150	     0.00026
  3150	     0.44875	     0.00024
  3200	     0.41840	     0.00022
  3250	     0.39082	     0.00021
  3300	     0.36410	     0.00020
  3350	     0.34052	     0.00019
  3400	     0.31816	     0.00017
  3450	     0.29707	     0.00016
  3500	     0.27806	     0.00015
  3550	     0.26015	     0.00014
  3600	     0.24323	     0.00014
  3650	     0.22766	     0.00013
  3700	     0.21299	     0.00012
  3750	     0.19957	     0.00011
  3800	     0.18747	     0.00011
  3850	     0.17548	     0.00010
  3900	     0.16445	     0.00010
  3950	     0.15432	     0.00009
  4000	     0.14490	     0.00008
  4050	     0.13600	     0.00008
  4100	     0.12773	     0.00008
  4150	     0.12011	     0.00007
  4200	     0.11290	     0.00007
  4250	     0.10622	     0.00006
  4300	     0.09985	     0.00006
  4350	     0.09401	     0.00006
  4400	     0.08843	     0.00005
  4450	     0.08328	     0.00005
  4500	     0.07839	     0.00005
  4550	     0.07378	     0.00005
  4600	     0.06939	     0.00004
  4650	     0.06567	     0.00004
  4700	     0.06191	     0.00004
  4750	     0.05847	     0.00004
  4800	     0.05505	     0.00003
  4850	     0.05182	     0.00003
  4900	     0.04888	     0.00003
  4950	     0.04610	     0.00003
# extra	     0.00836
