# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.014000 seconds
# 4965.243336 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25197.68848	    17.46185
    50	  6201.12263	     2.93090
   100	  2787.98561	     1.09348
   150	  1631.03621	     0.55606
   200	  1062.28087	     0.33140
   250	   744.16741	     0.21824
   300	   549.56767	     0.15377
   350	   420.08186	     0.11378
   400	   326.51402	     0.08743
   450	   193.44856	     0.06457
   500	   147.21052	     0.05057
   550	   118.02150	     0.04114
   600	    95.03959	     0.03382
   650	    75.77215	     0.02775
   700	    61.96472	     0.02314
   750	    51.65119	     0.01957
   800	    43.47323	     0.01668
   850	    36.93829	     0.01434
   900	    31.57762	     0.01239
   950	    27.19598	     0.01077
  1000	    23.50328	     0.00940
  1050	    20.44849	     0.00825
  1100	    17.88682	     0.00728
  1150	    15.71399	     0.00645
  1200	    13.84167	     0.00573
  1250	    12.24816	     0.00511
  1300	    10.88050	     0.00458
  1350	     9.72016	     0.00411
  1400	     8.69988	     0.00371
  1450	     7.81353	     0.00335
  1500	     7.02202	     0.00304
  1550	     6.32854	     0.00275
  1600	     5.71425	     0.00250
  1650	     5.16454	     0.00228
  1700	     4.68317	     0.00208
  1750	     4.25132	     0.00190
  1800	     3.86871	     0.00174
  1850	     3.52322	     0.00160
  1900	     3.21732	     0.00147
  1950	     2.93624	     0.00135
  2000	     2.68895	     0.00124
  2050	     2.46141	     0.00114
  2100	     2.25658	     0.00106
  2150	     2.06999	     0.00097
  2200	     1.90370	     0.00090
  2250	     1.75057	     0.00083
  2300	     1.61273	     0.00077
  2350	     1.48536	     0.00072
  2400	     1.37196	     0.00067
  2450	     1.26595	     0.00062
  2500	     1.17175	     0.00058
  2550	     1.08253	     0.00054
  2600	     1.00300	     0.00050
  2650	     0.92852	     0.00047
  2700	     0.86076	     0.00044
  2750	     0.79960	     0.00041
  2800	     0.74207	     0.00038
  2850	     0.68923	     0.00036
  2900	     0.64072	     0.00033
  2950	     0.59691	     0.00031
  3000	     0.55572	     0.00029
  3050	     0.51715	     0.00027
  3100	     0.48146	     0.00026
  3150	     0.44908	     0.00024
  3200	     0.41858	     0.00022
  3250	     0.39108	     0.00021
  3300	     0.36505	     0.00020
  3350	     0.34064	     0.00019
  3400	     0.31809	     0.00017
  3450	     0.29739	     0.00016
  3500	     0.27844	     0.00015
  3550	     0.26018	     0.00015
  3600	     0.24344	     0.00014
  3650	     0.22791	     0.00013
  3700	     0.21335	     0.00012
  3750	     0.19964	     0.00011
  3800	     0.18715	     0.00011
  3850	     0.17539	     0.00010
  3900	     0.16452	     0.00010
  3950	     0.15454	     0.00009
  4000	     0.14499	     0.00008
  4050	     0.13622	     0.00008
  4100	     0.12804	     0.00008
  4150	     0.12018	     0.00007
  4200	     0.11282	     0.00007
  4250	     0.10623	     0.00006
  4300	     0.09981	     0.00006
  4350	     0.09389	     0.00006
  4400	     0.08828	     0.00005
  4450	     0.08325	     0.00005
  4500	     0.07850	     0.00005
  4550	     0.07395	     0.00005
  4600	     0.06968	     0.00004
  4650	     0.06569	     0.00004
  4700	     0.06186	     0.00004
  4750	     0.05830	     0.00004
  4800	     0.05501	     0.00003
  4850	     0.05191	     0.00003
  4900	     0.04893	     0.00003
  4950	     0.04613	     0.00003
# extra	     0.00828
