# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.030857 seconds
# 4924.028508 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25211.46387	    17.46794
    50	  6187.72307	     2.92948
   100	  2787.31641	     1.09339
   150	  1627.61703	     0.55602
   200	  1059.59650	     0.33140
   250	   743.60214	     0.21826
   300	   549.10109	     0.15381
   350	   419.54013	     0.11384
   400	   326.12668	     0.08747
   450	   193.66811	     0.06461
   500	   147.09602	     0.05057
   550	   117.93544	     0.04114
   600	    95.08301	     0.03382
   650	    75.78408	     0.02775
   700	    62.01272	     0.02316
   750	    51.61196	     0.01957
   800	    43.48296	     0.01669
   850	    36.94303	     0.01434
   900	    31.56905	     0.01239
   950	    27.17971	     0.01077
  1000	    23.49910	     0.00940
  1050	    20.42518	     0.00825
  1100	    17.87248	     0.00728
  1150	    15.69445	     0.00645
  1200	    13.84240	     0.00574
  1250	    12.24738	     0.00511
  1300	    10.88238	     0.00458
  1350	     9.71067	     0.00411
  1400	     8.68941	     0.00371
  1450	     7.79978	     0.00335
  1500	     7.01276	     0.00304
  1550	     6.32435	     0.00275
  1600	     5.71329	     0.00250
  1650	     5.16440	     0.00228
  1700	     4.68599	     0.00208
  1750	     4.25366	     0.00191
  1800	     3.86762	     0.00174
  1850	     3.51984	     0.00160
  1900	     3.21195	     0.00147
  1950	     2.93638	     0.00135
  2000	     2.68682	     0.00124
  2050	     2.46192	     0.00114
  2100	     2.25598	     0.00106
  2150	     2.07049	     0.00097
  2200	     1.90305	     0.00090
  2250	     1.75060	     0.00083
  2300	     1.61169	     0.00077
  2350	     1.48685	     0.00072
  2400	     1.37130	     0.00067
  2450	     1.26650	     0.00062
  2500	     1.17016	     0.00058
  2550	     1.08116	     0.00054
  2600	     1.00168	     0.00050
  2650	     0.92826	     0.00047
  2700	     0.86120	     0.00044
  2750	     0.79894	     0.00041
  2800	     0.74269	     0.00038
  2850	     0.68978	     0.00036
  2900	     0.64084	     0.00033
  2950	     0.59632	     0.00031
  3000	     0.55462	     0.00029
  3050	     0.51739	     0.00027
  3100	     0.48114	     0.00026
  3150	     0.44911	     0.00024
  3200	     0.41893	     0.00022
  3250	     0.39054	     0.00021
  3300	     0.36502	     0.00020
  3350	     0.33979	     0.00019
  3400	     0.31833	     0.00017
  3450	     0.29719	     0.00016
  3500	     0.27774	     0.00015
  3550	     0.25990	     0.00014
  3600	     0.24341	     0.00014
  3650	     0.22759	     0.00013
  3700	     0.21316	     0.00012
  3750	     0.19957	     0.00011
  3800	     0.18692	     0.00011
  3850	     0.17526	     0.00010
  3900	     0.16443	     0.00010
  3950	     0.15432	     0.00009
  4000	     0.14494	     0.00008
  4050	     0.13594	     0.00008
  4100	     0.12783	     0.00008
  4150	     0.11999	     0.00007
  4200	     0.11287	     0.00007
  4250	     0.10620	     0.00006
  4300	     0.09988	     0.00006
  4350	     0.09393	     0.00006
  4400	     0.08845	     0.00005
  4450	     0.08318	     0.00005
  4500	     0.07842	     0.00005
  4550	     0.07380	     0.00005
  4600	     0.06960	     0.00004
  4650	     0.06562	     0.00004
  4700	     0.06180	     0.00004
  4750	     0.05825	     0.00004
  4800	     0.05505	     0.00003
  4850	     0.05186	     0.00003
  4900	     0.04884	     0.00003
  4950	     0.04605	     0.00003
# extra	     0.00870
