# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.027744 seconds
# 4931.589034 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25211.92676	    17.46744
    50	  6196.49163	     2.93077
   100	  2792.02704	     1.09370
   150	  1630.96780	     0.55603
   200	  1061.90683	     0.33142
   250	   743.56286	     0.21826
   300	   549.61809	     0.15375
   350	   419.93953	     0.11380
   400	   326.19875	     0.08744
   450	   193.49133	     0.06455
   500	   147.19162	     0.05056
   550	   118.01989	     0.04114
   600	    94.98680	     0.03380
   650	    75.76338	     0.02775
   700	    62.00914	     0.02316
   750	    51.64858	     0.01957
   800	    43.49139	     0.01669
   850	    36.87565	     0.01433
   900	    31.57730	     0.01239
   950	    27.16117	     0.01076
  1000	    23.50451	     0.00940
  1050	    20.43752	     0.00825
  1100	    17.86745	     0.00728
  1150	    15.71901	     0.00645
  1200	    13.84428	     0.00574
  1250	    12.26746	     0.00511
  1300	    10.88639	     0.00458
  1350	     9.71999	     0.00411
  1400	     8.70234	     0.00371
  1450	     7.80762	     0.00335
  1500	     7.02112	     0.00304
  1550	     6.32856	     0.00276
  1600	     5.70986	     0.00251
  1650	     5.16639	     0.00228
  1700	     4.67890	     0.00208
  1750	     4.25278	     0.00190
  1800	     3.86828	     0.00174
  1850	     3.52761	     0.00160
  1900	     3.21363	     0.00147
  1950	     2.93836	     0.00135
  2000	     2.69074	     0.00124
  2050	     2.46042	     0.00114
  2100	     2.25558	     0.00105
  2150	     2.07275	     0.00097
  2200	     1.90511	     0.00090
  2250	     1.75243	     0.00083
  2300	     1.61319	     0.00077
  2350	     1.48754	     0.00072
  2400	     1.36975	     0.00067
  2450	     1.26735	     0.00062
  2500	     1.17044	     0.00058
  2550	     1.08332	     0.00054
  2600	     1.00276	     0.00050
  2650	     0.92920	     0.00047
  2700	     0.86174	     0.00044
  2750	     0.80027	     0.00041
  2800	     0.74233	     0.00038
  2850	     0.68855	     0.00036
  2900	     0.64105	     0.00033
  2950	     0.59622	     0.00031
  3000	     0.55490	     0.00029
  3050	     0.51752	     0.00027
  3100	     0.48179	     0.00026
  3150	     0.44902	     0.00024
  3200	     0.41918	     0.00022
  3250	     0.39076	     0.00021
  3300	     0.36448	     0.00020
  3350	     0.34039	     0.00019
  3400	     0.31803	     0.00017
  3450	     0.29729	     0.00016
  3500	     0.27820	     0.00015
  3550	     0.25995	     0.00014
  3600	     0.24318	     0.00014
  3650	     0.22775	     0.00013
  3700	     0.21310	     0.00012
  3750	     0.19939	     0.00011
  3800	     0.18695	     0.00011
  3850	     0.17548	     0.00010
  3900	     0.16444	     0.00010
  3950	     0.15460	     0.00009
  4000	     0.14505	     0.00008
  4050	     0.13623	     0.00008
  4100	     0.12771	     0.00008
  4150	     0.11999	     0.00007
  4200	     0.11283	     0.00007
  4250	     0.10601	     0.00006
  4300	     0.09977	     0.00006
  4350	     0.09375	     0.00006
  4400	     0.08836	     0.00005
  4450	     0.08315	     0.00005
  4500	     0.07837	     0.00005
  4550	     0.07384	     0.00005
  4600	     0.06954	     0.00004
  4650	     0.06556	     0.00004
  4700	     0.06182	     0.00004
  4750	     0.05833	     0.00004
  4800	     0.05498	     0.00003
  4850	     0.05179	     0.00003
  4900	     0.04879	     0.00003
  4950	     0.04607	     0.00003
# extra	     0.00830
