# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.030179 seconds
# 4925.674260 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25344.37500	    17.51023
    50	  6195.58468	     2.93026
   100	  2791.98787	     1.09357
   150	  1629.91723	     0.55597
   200	  1060.55110	     0.33132
   250	   742.92941	     0.21825
   300	   549.50086	     0.15379
   350	   419.46063	     0.11383
   400	   326.02200	     0.08746
   450	   193.76246	     0.06461
   500	   147.22390	     0.05057
   550	   117.92251	     0.04114
   600	    95.03955	     0.03381
   650	    75.70385	     0.02775
   700	    61.96560	     0.02315
   750	    51.65668	     0.01957
   800	    43.52177	     0.01669
   850	    36.97170	     0.01434
   900	    31.57363	     0.01239
   950	    27.13807	     0.01076
  1000	    23.47951	     0.00940
  1050	    20.43397	     0.00825
  1100	    17.85580	     0.00727
  1150	    15.70949	     0.00645
  1200	    13.84078	     0.00574
  1250	    12.24797	     0.00511
  1300	    10.88875	     0.00458
  1350	     9.72037	     0.00411
  1400	     8.70014	     0.00371
  1450	     7.80196	     0.00335
  1500	     7.02845	     0.00304
  1550	     6.32895	     0.00276
  1600	     5.70934	     0.00251
  1650	     5.16577	     0.00228
  1700	     4.68264	     0.00208
  1750	     4.25830	     0.00191
  1800	     3.86796	     0.00174
  1850	     3.52339	     0.00160
  1900	     3.21130	     0.00147
  1950	     2.93689	     0.00135
  2000	     2.69008	     0.00124
  2050	     2.46155	     0.00114
  2100	     2.25522	     0.00105
  2150	     2.07201	     0.00097
  2200	     1.90479	     0.00090
  2250	     1.75189	     0.00083
  2300	     1.61279	     0.00077
  2350	     1.48532	     0.00072
  2400	     1.37115	     0.00067
  2450	     1.26736	     0.00062
  2500	     1.17197	     0.00058
  2550	     1.08358	     0.00054
  2600	     1.00277	     0.00050
  2650	     0.92807	     0.00047
  2700	     0.86111	     0.00044
  2750	     0.79940	     0.00041
  2800	     0.74148	     0.00038
  2850	     0.68936	     0.00036
  2900	     0.64166	     0.00033
  2950	     0.59725	     0.00031
  3000	     0.55544	     0.00029
  3050	     0.51734	     0.00027
  3100	     0.48176	     0.00026
  3150	     0.44904	     0.00024
  3200	     0.41876	     0.00022
  3250	     0.39046	     0.00021
  3300	     0.36522	     0.00020
  3350	     0.34037	     0.00019
  3400	     0.31829	     0.00017
  3450	     0.29748	     0.00016
  3500	     0.27822	     0.00015
  3550	     0.26046	     0.00014
  3600	     0.24335	     0.00014
  3650	     0.22765	     0.00013
  3700	     0.21309	     0.00012
  3750	     0.19973	     0.00011
  3800	     0.18718	     0.00011
  3850	     0.17547	     0.00010
  3900	     0.16445	     0.00010
  3950	     0.15444	     0.00009
  4000	     0.14483	     0.00008
  4050	     0.13619	     0.00008
  4100	     0.12783	     0.00008
  4150	     0.12007	     0.00007
  4200	     0.11291	     0.00007
  4250	     0.10612	     0.00006
  4300	     0.09983	     0.00006
  4350	     0.09405	     0.00006
  4400	     0.08856	     0.00005
  4450	     0.08332	     0.00005
  4500	     0.07839	     0.00005
  4550	     0.07387	     0.00005
  4600	     0.06963	     0.00004
  4650	     0.06565	     0.00004
  4700	     0.06192	     0.00004
  4750	     0.05846	     0.00004
  4800	     0.05507	     0.00003
  4850	     0.05184	     0.00003
  4900	     0.04885	     0.00003
  4950	     0.04608	     0.00003
# extra	     0.00836
