# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 4.573124 seconds
# 2186.689201 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25198.77246	    17.46291
    50	  6194.49819	     2.93026
   100	  2789.73818	     1.09356
   150	  1632.05685	     0.55609
   200	  1062.39584	     0.33138
   250	   743.61225	     0.21827
   300	   550.08214	     0.15372
   350	   420.31079	     0.11378
   400	   326.28640	     0.08744
   450	   193.47708	     0.06455
   500	   147.22113	     0.05058
   550	   117.87699	     0.04113
   600	    95.09568	     0.03381
   650	    75.75730	     0.02774
   700	    62.00303	     0.02315
   750	    51.60801	     0.01957
   800	    43.50487	     0.01669
   850	    36.93351	     0.01435
   900	    31.58405	     0.01239
   950	    27.17702	     0.01077
  1000	    23.49603	     0.00940
  1050	    20.42082	     0.00825
  1100	    17.87286	     0.00728
  1150	    15.70244	     0.00645
  1200	    13.84577	     0.00574
  1250	    12.25825	     0.00512
  1300	    10.90166	     0.00458
  1350	     9.72644	     0.00411
  1400	     8.71214	     0.00371
  1450	     7.80958	     0.00335
  1500	     7.02014	     0.00304
  1550	     6.32833	     0.00276
  1600	     5.71689	     0.00251
  1650	     5.16885	     0.00228
  1700	     4.68077	     0.00208
  1750	     4.25940	     0.00191
  1800	     3.87148	     0.00174
  1850	     3.52780	     0.00160
  1900	     3.21371	     0.00147
  1950	     2.94206	     0.00135
  2000	     2.68528	     0.00124
  2050	     2.46003	     0.00114
  2100	     2.25685	     0.00105
  2150	     2.07441	     0.00097
  2200	     1.90514	     0.00090
  2250	     1.75152	     0.00083
  2300	     1.61417	     0.00077
  2350	     1.48716	     0.00072
  2400	     1.37184	     0.00067
  2450	     1.26782	     0.00062
  2500	     1.17145	     0.00058
  2550	     1.08456	     0.00054
  2600	     1.00300	     0.00050
  2650	     0.92880	     0.00047
  2700	     0.86128	     0.00044
  2750	     0.79994	     0.00041
  2800	     0.74319	     0.00038
  2850	     0.69023	     0.00036
  2900	     0.64126	     0.00033
  2950	     0.59629	     0.00031
  3000	     0.55537	     0.00029
  3050	     0.51719	     0.00027
  3100	     0.48168	     0.00026
  3150	     0.44923	     0.00024
  3200	     0.41872	     0.00022
  3250	     0.39090	     0.00021
  3300	     0.36496	     0.00020
  3350	     0.34099	     0.00019
  3400	     0.31835	     0.00017
  3450	     0.29738	     0.00016
  3500	     0.27809	     0.00015
  3550	     0.26032	     0.00014
  3600	     0.24344	     0.00014
  3650	     0.22810	     0.00013
  3700	     0.21359	     0.00012
  3750	     0.20008	     0.00011
  3800	     0.18753	     0.00011
  3850	     0.17557	     0.00010
  3900	     0.16462	     0.00010
  3950	     0.15445	     0.00009
  4000	     0.14500	     0.00008
  4050	     0.13623	     0.00008
  4100	     0.12786	     0.00008
  4150	     0.12016	     0.00007
  4200	     0.11295	     0.00007
  4250	     0.10628	     0.00006
  4300	     0.09991	     0.00006
  4350	     0.09408	     0.00006
  4400	     0.08853	     0.00005
  4450	     0.08326	     0.00005
  4500	     0.07858	     0.00005
  4550	     0.07396	     0.00005
  4600	     0.06964	     0.00004
  4650	     0.06569	     0.00004
  4700	     0.06196	     0.00004
  4750	     0.05844	     0.00004
  4800	     0.05513	     0.00003
  4850	     0.05190	     0.00003
  4900	     0.04897	     0.00003
  4950	     0.04615	     0.00003
# extra	     0.00825
