# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    = 10000000
#
# 2.119329 seconds
# 4718.473703 K photons per second
# Fotones simulados    = 10000000
#
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	 25177.48535	    17.45671
    50	  6195.30636	     2.93060
   100	  2789.75144	     1.09353
   150	  1629.86845	     0.55602
   200	  1061.29322	     0.33136
   250	   744.45787	     0.21821
   300	   549.96897	     0.15372
   350	   419.88500	     0.11382
   400	   326.31178	     0.08745
   450	   193.52091	     0.06457
   500	   147.29607	     0.05058
   550	   118.04148	     0.04114
   600	    95.07172	     0.03382
   650	    75.70645	     0.02775
   700	    62.02492	     0.02316
   750	    51.64373	     0.01957
   800	    43.51397	     0.01669
   850	    36.92739	     0.01433
   900	    31.60547	     0.01239
   950	    27.17280	     0.01077
  1000	    23.48429	     0.00940
  1050	    20.42056	     0.00825
  1100	    17.85730	     0.00728
  1150	    15.68964	     0.00645
  1200	    13.84788	     0.00574
  1250	    12.25289	     0.00511
  1300	    10.89514	     0.00458
  1350	     9.72072	     0.00411
  1400	     8.70440	     0.00371
  1450	     7.81682	     0.00335
  1500	     7.02973	     0.00304
  1550	     6.32787	     0.00276
  1600	     5.71302	     0.00251
  1650	     5.16033	     0.00228
  1700	     4.68353	     0.00208
  1750	     4.25816	     0.00191
  1800	     3.87168	     0.00174
  1850	     3.52264	     0.00160
  1900	     3.21217	     0.00147
  1950	     2.93893	     0.00135
  2000	     2.69029	     0.00124
  2050	     2.46097	     0.00114
  2100	     2.25955	     0.00106
  2150	     2.07314	     0.00097
  2200	     1.90426	     0.00090
  2250	     1.75199	     0.00083
  2300	     1.61432	     0.00077
  2350	     1.48676	     0.00072
  2400	     1.37304	     0.00067
  2450	     1.26587	     0.00062
  2500	     1.17195	     0.00058
  2550	     1.08241	     0.00054
  2600	     1.00306	     0.00050
  2650	     0.92908	     0.00047
  2700	     0.86206	     0.00044
  2750	     0.80006	     0.00041
  2800	     0.74277	     0.00038
  2850	     0.69054	     0.00036
  2900	     0.64196	     0.00033
  2950	     0.59664	     0.00031
  3000	     0.55513	     0.00029
  3050	     0.51644	     0.00027
  3100	     0.48155	     0.00026
  3150	     0.44928	     0.00024
  3200	     0.41841	     0.00022
  3250	     0.39077	     0.00021
  3300	     0.36455	     0.00020
  3350	     0.34063	     0.00019
  3400	     0.31879	     0.00017
  3450	     0.29754	     0.00016
  3500	     0.27828	     0.00015
  3550	     0.26012	     0.00014
  3600	     0.24326	     0.00014
  3650	     0.22778	     0.00013
  3700	     0.21318	     0.00012
  3750	     0.19956	     0.00011
  3800	     0.18701	     0.00011
  3850	     0.17535	     0.00010
  3900	     0.16440	     0.00010
  3950	     0.15460	     0.00009
  4000	     0.14511	     0.00008
  4050	     0.13627	     0.00008
  4100	     0.12784	     0.00008
  4150	     0.12014	     0.00007
  4200	     0.11298	     0.00007
  4250	     0.10636	     0.00006
  4300	     0.09998	     0.00006
  4350	     0.09404	     0.00006
  4400	     0.08855	     0.00005
  4450	     0.08336	     0.00005
  4500	     0.07853	     0.00005
  4550	     0.07404	     0.00005
  4600	     0.06973	     0.00004
  4650	     0.06560	     0.00004
  4700	     0.06188	     0.00004
  4750	     0.05838	     0.00004
  4800	     0.05505	     0.00003
  4850	     0.05194	     0.00003
  4900	     0.04886	     0.00003
  4950	     0.04616	     0.00003
# extra	     0.00827
